reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEBtMuDqN_OdEs3D4LUvxNlvkGq0BAKKrEJCwBK7q3zAQhUUviQZMnH0_dwrj38ce6udNuvOalJaZFcm2I,Desti Susanti,https://play-lh.googleusercontent.com/a-/AOh14Gi0h5RIAj5T3YbQKcqT1wd1w1ykPRVDGkZg5XfEJw,"Kenapa ini ya gabisa bisa daftar, sebelumnya lancar aja daftar, tolong perbaiki segera.",3,1,1.2.23,2021-08-12 12:59:24,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2021-08-12 14:18:41
gp:AOqpTOE5W8dC1E2v45ocgXonfpM2Ypje58ZGZ6doSqZp8DCgxN9BR7lptm016fH4_vGxYzSep0v1T3ELP4fp9UM,Tia Fitria,https://play-lh.googleusercontent.com/a-/AOh14GhwO-G2zCGBTcfk6XV8ustH-EWQjhoLUP-7VXsDSw,"Aplikasinya tidak membantu sama sekali, bukannnya mempermudah malah mempersulit. Useless",1,0,1.2.23,2021-09-16 20:34:07,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",2021-09-17 09:06:13
gp:AOqpTOE8gs5rRwnTKfRMGXb1c6lAnnkumPeraki5syriWvdBsXxSGzk4rVGar9ruKv4UXiJLjf4bPk4mL0QrDes,Atha Rayhaan Shakiel NurJanuar,https://play-lh.googleusercontent.com/a-/AOh14GiS7PEdzBm2g-Mq5mm-HOC3LJTyNkOtK_IIu0xp7A,Dikira aplikasi jaki untuk daftar vaksin tidak perlu anteri.ternyata perkiraan itu salah.masih tetap anteri.dan daftar lagi.jadi percuma ya daftar dijaki.lebih baik Dateng langsung.mana anteri nya panjang untuk ambil no.,1,0,1.2.31,2021-10-08 15:45:59,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #BF",2021-10-09 01:56:57
gp:AOqpTOHOGoLkWuq4-jIHdtYkBwBG1V9MddZSbT-7BAx4_xJoic9AFGilzK_9QOFi5nTnJ5Z6YVbPX0wVFJEybwI,Sjobri Arifin,https://play-lh.googleusercontent.com/a/AATXAJwm_53Y-Mar-VptS-HQNri-V63rpW-NSnIwH97P=mo,kuota selalu penuh seharusnya di aplikasi ada data info kuota yg masih kosong secara real time,5,0,1.2.23,2021-08-17 06:04:08,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #FA",2021-08-18 10:53:17
gp:AOqpTOGe3d9qJkAyCQUI43vxuM7kaGwRHEjl0ZTL8ONMKTrapJXgWiEGHR1km9nS3r378ZhpwftdkIe0llRNh9k,HARDYAN AL MAGHTAN,https://play-lh.googleusercontent.com/a-/AOh14GgDEPRyYhzhhOd-XiLvACLmTn26bywoPEhNwIlk5A,"Tingkatkan akurasi, kecepatan akses, fitur, dan rampingkan ukurannya.",2,1,1.2.23,2021-08-02 10:52:48,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",2021-07-19 14:37:16
gp:AOqpTOF3XGzkI7qBoaI0a81vGbRJgbxq2X3Vz006M83W_gRFXh-qTqYlFIjEZaWYqElvHs1NdK_w6wU595annLA,Ucup Kelik,https://play-lh.googleusercontent.com/a-/AOh14GhEWO064Ho3loBxBaQPpk-842kALNmSx84D8_IjCA,"Untuk tindakan sangat bagus,,, cepat respon/tanggap. Tp ad yg sy kecewa sy cm beri saran tolong kpda aparat atau petugas yg di terjunkan ke lapangan di wilayah2 jgn lah membrikan identitas pelapor atau menunjukan kpd yg terlapor. Jd beban/benalu buat kt sebagai pelapor tolong di efaluasi lagi 🙏",3,35,1.1.32,2020-07-14 10:28:09,,
gp:AOqpTOGhCCmSPYe3aSEPZ37tSQvkEc6yvbEDi0SynAMNEUmDTMkQ8UIBC_ayLdVXXj84UOrafAqh7AeoistAGOU,Virginia Fifi,https://play-lh.googleusercontent.com/a/AATXAJx7fNL-MlDjizCqjXDb9ncw3y_Us48K_87Fzqi5=mo,Knp di aplikasi ini tidak busa buat daftar vaksin kedua !! Udah dicoba brulang kali tetap tidak bisa dgn tulisan kuota sudah penuh pdhal daftar nya buat besok,1,1,1.2.23,2021-08-24 09:57:10,"Hai Kak, mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #FA",2021-08-24 16:24:03
gp:AOqpTOGJCvO1GAi9-LXVqxYwVElJutrSCdjIr3SodWS1g3r6DasdGbwwmTVyjPhwKvGutdBYzq91ntQVh-2fed8,Wiwit Santoso,https://play-lh.googleusercontent.com/a-/AOh14GgEtvh2Xfq4_wziSEqzjwVp8o5cCu0o_ZkQ7xVG,"Setelah di update malah gak bagus,saya isi data vaksin gak bisa padahal kuota masih banyak,trus gimana ini🤦🤦🤦🤦🤦🤦",1,1,1.2.33,2021-10-21 12:38:22,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2021-10-21 13:17:30
gp:AOqpTOGelJhINQOR771buh1aQ__QcGPZk09v2zY8DVwxpaVLy-ngiDPxlREqAV-tvyy7FxheHB7hRv6RDCPQKGM,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nice App, Terus Tingkatkan dan Tambah Terus Fiturnya, Semoga Tindak Lanjutnya Sangat Cepat di Proses Oleh Seluruh Rekan-rekan yg Bertugas",5,6,1.1.3,2020-01-28 22:23:19,,
gp:AOqpTOFvXrqydKZxnws8k_9uQ13dPBi1_yjxoU16EtuxPXaP0rmvERT_caiUdCEQLmHNoVOsRNkxVOcML0BBLh0,bener bener bener,https://play-lh.googleusercontent.com/a/AATXAJy16R4prAItBYWa2mDoo5IlSmr1pJ6BrUtuEZZm=mo,Mau vaksin susah banget. Mau daftar malah ada keterangan maaf jadwal tidak tersedia mohon ganti faskes bla bla bla. Tolong di fixin errornya,1,0,1.2.20,2021-06-27 20:14:46,"Hai kak, mohon maaf atas kendala yang dialami, untuk saat ini kuota vaksinasi belum tersedia. Jika ada penambahan kuota akan kami informasikan melalui JAKI dan media sosial resmi milik Jakarta Smart City. Silakan melakukan pengecekan secara berkala. Terima kasih :) #HB",2021-06-29 10:38:42
gp:AOqpTOGN3QILUtq73jaNt3BpDYU26SxhWArxnDV7jVj3rr4GS3hVJ9X90UYzaaiXq8zGjkFeL0w6Fy8-lu8hlTk,dendhy nur hidayatna,https://play-lh.googleusercontent.com/a-/AOh14Gjo4yQxHmk0KCZ_O5xPDxI993I1aWaBKtdw0Nhc,aplikasi belum sempuna.seperti isi biodata di klik papan buat ngetik di hp ga muncul jadi kesel sendri,1,0,1.1.34,2020-08-12 20:02:40,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-08-13 10:42:02
gp:AOqpTOFGQ43XCo1_CPmPgksIgJp20AXfS7b5MT02OIqfiiIE1l-nBy-k9cSfyQ-62O1bUCul4tE4a4oAFDFIjE0,Fardhan Marcello,https://play-lh.googleusercontent.com/a-/AOh14GgkN3G1fwhsdb0TU5ei9131TEqw6QJQD3SePFA7zQ,Dear Admin boleh ksh masukan ya utk notifikasi kiranya bisa ada menu hapus semua jd TDK satu persatu di klik baru hilang terima ksh,4,1,1.2.0,2020-11-23 13:10:37,,
gp:AOqpTOE6FkU8HtTreYCQ4RBMU6f2SDw_3tfl3O_T094_3c5lXmODfKGc0nnkKraCwjl8-w5QZ4jDbc9hzNymqRY,Ms FerLes Budiman,https://play-lh.googleusercontent.com/a-/AOh14GitHlyVC28g8RSiG8E3yj6MmV61UBXcHR3XZJ3ncw,"Masukan untuk aplikasi Jaki: *penambahan video durasi 15-30detik untuk menjelaskan kondisi lbh detail. *tambah kapasitas foto max 3 gambar. *kolom komentar juga bisa dilampirkan foto/videony. *Data pelapor rahasia, jgn pernh sebutkan nama pelapor kpd pihak yg ditegur (harus anonim sama saja Aparat ngadu domba & memperkeruh, dsni pelapor hny melaporkan kondisi yg di foto/vidokan saat itu, TL dri aparat sndri bntu menghimbau). *TL n respond pelaporan tolong dibantu segera.",3,10,1.2.21,2021-07-11 15:14:09,Hi Kak! Terima kasih atas reviewnya. Sarannya akan kami tampung sebagai bahan pertimbangan perbaikan ke depannya :) #BF,2021-07-09 13:32:13
gp:AOqpTOFcU6ecRMaqMeMyuBBz9Mms7KUjoKpRUWqTZGCJ91V7vEEm7TXQCJRVM4K2I3QZqzDpOTk5rO-AT0eEnl8,Revanya Zaara,https://play-lh.googleusercontent.com/a-/AOh14GgB8_WH-YeMoKaOOgD9_G0O3_LbaZyNMzLIOkkzhQ,"Yg ada panahnya gak bisa di klik, jenis kelamin, kab dsb... padahal Android sdh diatas 5.. Internet bagus.. sediakan jg pengisian via website aja min..",1,0,1.1.33,2020-07-26 11:07:38,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-07-27 09:04:17
gp:AOqpTOFFbYPYYw9O-kEemTGrdljKNrQz6CosYXS3TaOviIO798q0D3T3XjGlhz78376xOiCylsLhgUY76twL9vA,ervina,https://play-lh.googleusercontent.com/a-/AOh14Gi4hgZXdYDP3RBcK1xZ2gbOmIwkDjiJ-iHM1azqTA,"uda dftar vaksin, uda screening juga, pas dteng ke lokasi katanya tempat vaksinasi dilokasi tsbut sudah gaada lagi. Shrusnya bisa up to date jadwal dan lokasi vaksin jdi ga merugikan orang yang mau vaksin.",1,0,,2021-09-28 20:11:11,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #CTK",2021-09-29 09:00:34
gp:AOqpTOFm81PjaleyDCOfS257dCkh3TVB31QJzCa8LvOMDdVik5DbLLrvZ2TiMSaaJgb1YevobnYnVvHbPXO1Zj0,nur rohmah fitriani,https://play-lh.googleusercontent.com/a-/AOh14GiHzQi9TBrISoPe1gYB8g0EMHD-eDqRvfKndEcZ,"Sepertinya setelah vaksin no saya tersebar karna jadi banyak yg hub. Menawarkan ini itu, mohon untuk pihak terkait tidak menyebar data sembarangan 🙏🙏",2,1,1.2.22,2021-07-28 18:29:39,,
gp:AOqpTOHecnKfxbusRWAfj2prGBDYGXHsp1QwIgA1zCFXIOZI61m3el3Zd8cACjdMAlxOmVNAVuZN-P5iQd2S41M,Netizen Budiman,https://play-lh.googleusercontent.com/a/AATXAJx0NhZxq8vKmd9fgTQpE-1cp1aALWO7LJsMsE82=mo,"Aplikasi bego,daftar vaksin lewat apk jaki tapi tetep di alihkan ke browser,terus apa gunanya nih aplikasi klo masih ngandelin browser,ngurus aplikasi aj ga becus apalagi ngurus jakarta,klo masih punya malu mending mundur lah.",1,0,,2021-07-28 08:55:02,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #BF",2021-07-28 09:23:36
gp:AOqpTOGLFK77gQ_8xSnK3wb41gp1uNWLJK5IxPZrfsmY4eD31qyL8kCzSLF5PdcSacqUchhFX3GjOMys7Bwm8pk,Risky Alipansyah,https://play-lh.googleusercontent.com/a-/AOh14GhCedOD6ksmPWMa9Xg0hO05qAFUGEiZx6GOzDF_,"Aneh,, isi ClM aja susah,, masa dari tadi isi alamat trz padahal udh d isi alamat dengan lengkap dan benar,, tetep aja,, balik lagi balik lagi,, gk jelas..",1,5,1.2.16,2021-04-24 14:44:43,"Hi kak, terima kasih ya buat reviewnya. Kami akan terus berusaha memberikan yang terbaik :) #FA",2021-04-26 09:08:41
gp:AOqpTOHfFS934itotptfDOD1prcezhVKfHCTUPlFX2s3DcbmkmO9paSwfgrYNcJTfUAeH8DWg_wxcQMUtFZwZHo,Saya Siapa,https://play-lh.googleusercontent.com/a/AATXAJwSF7R-uvdxH3qU2X7EB2wvgpOUZM21xtIcelOC=mo,Harusnya di buat komunikasi 2 jalur.. Masa cuma nunggu jawaban petugas n ga bisa membantahnya klo salah data.,1,5,1.2.10,2021-03-19 11:13:56,"Hi kak, mohon maaf atas ketidaknyamanannya, kami akan berusaha untuk segera memperbaikinya :) #FA",2021-03-25 09:44:41
gp:AOqpTOF0ynPgklqJwz8yzSudugyjenDfbggQgyvbT_Oq2DMgW_byWJBw5s91dmqjr91_lhvGWh02xKd_pqtuUec,Khomarudin arya,https://play-lh.googleusercontent.com/a-/AOh14GjzzqN1GzJW8I5z3n0jku3MFPOquCvIOon4Sk_SUw,"Kenapa setiap mau ngisi jenis kelamin gak bisaa? Padahal udh berkali"" lepas downlod apk ini, internet ada versi hp 5.1 masih tetep gak bisa",1,1,1.1.35,2020-08-18 13:22:48,"Hai JAKIzen, mohon untuk dilakukan upgrade kembali aplikasi JAKI kamu, agar kamu bisa mendapatkan informasi dan menikmati layanan yang diberikian Pemprov DKI Jakarta untuk memenuhi kebutuhanmu sehari-hari. Terima Kasih",2020-10-20 14:51:13
gp:AOqpTOFTPgUAW-5Qf3uhzZKe38bbM16Qgj3BEmAGlzS6KE-hxRpySVHI2jEPbDlf-Co5Krvuw7INf5wHNVtOFX4,Ozy Purna Dr,https://play-lh.googleusercontent.com/a/AATXAJyI852_fSKV_L-bNW1LnElzrfFhvEkp4AItiQdT=mo,"Wkwkwk aplikasi yang berhubungan sama Indonesia udah pasti sampah dah. Lo yang masih download, ya berarti lo yang bego. Jangan komplain mulu makanya, udah tau aplikasi JAKI sampah, masih ae di download.",1,6,1.2.21,2021-07-14 08:30:53,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #TA",2021-07-14 10:21:41
gp:AOqpTOENFYObRpf2HlW7ah15LXI5VjXWpUwMUX-rw4OjkdXon58OoYq1WqdNlq2oT5_baWZeOpD2a7aSYPEZqEI,Agung Prastyo,https://play-lh.googleusercontent.com/a-/AOh14Gh9smG-kufpsZvjmHQSip64WWSYARtfmSwodcdy,"Mau coba isi JakCLM, tapi isian yg Dropdown nya lama banget munculnya, tolong diperbaiki.",2,0,1.1.35,2020-08-27 21:53:23,,
gp:AOqpTOHiWgalPaCIMNhz4JmGvmnS-fZH-etmhdTeLOt5GFynFRD-Sln1hEsoHmNVE534xgQfahJWC4HWmx_7BXI,Novan Cahyono,https://play-lh.googleusercontent.com/a/AATXAJxLOhB7OCIf1iLdkGSfZYXESZF6Cbh9L2LmHfWm=mo,"Aplikasi nya keren banget, mempermudah kita untuk menemukan tempat dan jadwal yang kita mau 👍👍👍👍",5,0,1.2.23,2021-09-22 10:05:56,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #CTK",2021-09-22 16:03:43
gp:AOqpTOHIhCUa1ElaKdO9Zr2Kov4SanszmoGAaewwjMqH2m8jZOz19DWOCAqNvhUUmz8vT3Aqbuh0ynMymbG-dL8,junaedi musliman,https://play-lh.googleusercontent.com/a/AATXAJxAGURuRi10xfbUuajrlWMo6qXQZwJObg8yLyEI=mo,"Admin,kenapa saya daftar Jawabannya Maaf Nama anda tidak sesuai dengan NIK yang terdaftar,padahal sy sudah cek update ke kemendagri Nama dan NIK saya sama.Jadi gimana solusinya? Terima kasih",3,3,1.2.23,2021-08-07 10:24:18,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",2021-08-09 08:44:56
gp:AOqpTOGYatMEcdfGPd4qiJEHW4YgbepwLl2tF_Y58VgilYro_HN-ib1W650ktdL4Ihh81qchRTuBdc_KIKa7SMQ,Fadli Nurjaman,https://play-lh.googleusercontent.com/a-/AOh14GiYsVfBsG9Cbpzq8mvIiSRAqbySpOIVKD_irin5,"Baik terima kasih atas jawabannya kak. Terus tingkatkan ya. Mungkin bisa disamakan tampilan di tiap device. Semangat, sekali lagi terima kasih",5,1,1.1.33,2020-07-22 09:44:24,"Hai Jakizen, kamu dapat mengakses jakCLM dengan cara klik icon ""Lainnya"" pada beranda, kemudian pilih fitur JakCo. Terima Kasih",2020-07-22 09:37:36
gp:AOqpTOEb6PfBxLOuMXtBvmEiGFY8LvB3ZNUzoURFtW9oa9eUgy7i8IfwEiaS2t_b8xNq63lhlSQZPdu6jQBJpps,fajar bayu huttama,https://play-lh.googleusercontent.com/a-/AOh14GheOjCl1UnERXmy9mVeedtcEHF_l2ujpu_8gRUqKA,"Aplikasi bagus, simple, mudah di gunakan, informatif , tapi kok data saya belum update yaaa? Apa karena baru vaksin tadi siang??",5,1,1.2.21,2021-07-08 18:17:12,Hi Kak! Terima kasih atas reviewnya. Sarannya akan kami tampung sebagai bahan pertimbangan perbaikan ke depannya :) #BF,2021-07-09 11:17:57
gp:AOqpTOGlZhpMd9heTUMIdHzW28M8Y4eGrat8ayznw1LkDyYiGFnVfs7Z8THPoiTiBibpDH27wi82qo7iNPTd36Y,Andress Batubara,https://play-lh.googleusercontent.com/a-/AOh14Gj0TTPdz4Q2Ljzo11r_usdVkKQ6ksKr1EqC2o4G,"Parameter penilaian nya apa, semua hasil test 38, sekian persen. Padahal tdk pernah kontam sama pasien dll",1,0,1.1.34,2020-07-27 12:58:36,,
gp:AOqpTOEx7WyGmeXUoQFyhXw-TqEk3jH-XFogDZrEZc20uq1ZlaX7Cco5XW5n_ogwuBpwzL2zjXflwaUhhAxfpb8,Muhammad Fahmi,https://play-lh.googleusercontent.com/a-/AOh14GgKyiJvY8Cv4qSUfSKpyymrqnrBffZb8r0dgjzVEA,"aplikasi apaaa ini beginiiii, saya mau tes CLM aja ngga bisa, udah di coba di lain2 hp tetep aja ngga bisaaaa!",1,0,1.2.23,2021-08-28 09:25:32,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2021-08-30 09:54:29
gp:AOqpTOEECHhi3Tp8npbO6rX9U7CLidsUcyNb6jHfs2PHzGBAovlXiZ2w720QRFm50t3Sn08pk4MlepY2n7To8Ho,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Betul2 mantul ! Dengan aplikasi ini semua aduan tentang wilayah disekitar langsung diatasi. Trimakasih JAKI, Pemprov DKI.. terus dikembangkan !",5,35,1.0.11,2020-01-02 16:52:03,,
gp:AOqpTOHv1SIG5WeQ-K6XmqAo5w2DPPIUBKSKEEUtCOPerbXvxsS87STdmql-T4bFAQ_ZIhFp9_r0bpBYNA0RMS8,NUR MUHAMMAD fajar,https://play-lh.googleusercontent.com/a-/AOh14GiS2OBgJ-yrBSVEBI5HhlR88gL26bHxHuCxhsFO,"Apk gk jelas,pas saya tekan pilih kota malah keluar sendiri apk ny gimana saya mau tes coba nih saya kasih bintang paling sempurna",1,1,1.1.34,2020-08-06 09:15:54,,
gp:AOqpTOGOe3VSVGERD-hXyxK5NYJX4VFZ-vdcVsEPi7HgMpxfOO4j2MHm39wHw7aYUJ-04N5oaYLB9w_62fRwqV0,Muadz Angga,https://play-lh.googleusercontent.com/a-/AOh14Gg8SnzbRXitHBKINDImmP9E1OiGR7nKVDYl0o2P,"Ga jelas, kondisi sehat. Kegiatan keluar rumah juga minim tapi skor ke kecil",1,0,1.1.32,2020-07-15 16:53:52,,
gp:AOqpTOEgnWUWZ_iIt6rJ82ZzFbj3I7jFlIVqrdOLTvUlIo1MSiJ-io1qV8obK_NpapNy4oX_55pbXjyXTNPcnlU,Rosa Kristian,https://play-lh.googleusercontent.com/a/AATXAJy4L3Kr1oXMCgz4NVB99UEE9r92VZQlHdw_lyg8=mo,"Sangat terbantu buat pendaftran vaksin tanpa kontak...thanks jaki, semoga applikasinya jauh lebih baik",5,0,,2021-08-01 21:56:28,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",2021-08-02 10:37:53
gp:AOqpTOG9smgGnStRVuTqsyf1-PN1wIFvDm80YoDB1Nan1eRoNJ5C70Im-tDCSDqSVSPtecBdoElvJ46Nnizvm2U,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keren, tapi perlu di tingkatin lagi agar bisa di Download diberbagai jenis android 4.4.2",4,22,1.0.10,2019-12-14 15:56:25,,
gp:AOqpTOGF-UwMlcTZjNcvIExMywQxP4KM_Ys948tgMUitybJv0qWHUpv4D5f0P1vuhTQkYJlrML030v3VjoBeWIo,togu manurung,https://play-lh.googleusercontent.com/a-/AOh14Gg_2N-qEE0G5QBQDePE6rgiyuiV0qkhCipi4aKf,"Aneh bin ajaib ini aplikasi,semudah itu menerka orang tidak aman,suhu 38, perbaiki lagi itu aplikasi bung",1,6,1.1.32,2020-07-14 18:33:14,,
gp:AOqpTOGVSVZAkGk6Iqo-GfOXeibE4XH5KFCVjDzXZVfE4Z00hTEOo67T7wHNeHxcVOFqf3aI86r2twPOTcW6Imc,yusuf raju,https://play-lh.googleusercontent.com/a-/AOh14Giy7PvbSevVQ-NOntDstPn26N9MObmR0Rpdljnr,"Tolong kerjanya lebih baik lg. No. TLP yg aktif, Halo Java Siap Membantu klo ditanya dibalas masa 1minggu dibaca juga kg, 🤦🏻‍♂️",1,2,1.2.18,2021-06-07 10:04:47,Hi Kak! Terima kasih atas reviewnya. Sarannya akan kami tampung sebagai bahan pertimbangan perbaikan ke depannya :) #NL,2021-06-08 09:08:56
gp:AOqpTOGfiztO3eu36kYosDamlv1BE_Gyrh_nlwTRaYxqgAS39GFu1lwnXjnACCrS9duFSsGVohiJ3ZANw9bIr8M,akbar zulkarnain,https://play-lh.googleusercontent.com/a/AATXAJxim2RsfXiUeo-IBVgEkzuReY1goY6sJ7KlRcDF=mo,"Utk menu clm tolong di maximum kan, setiap isi data tiba tiba langsung kembali ke menu awal",2,0,1.1.34,2020-07-31 23:13:10,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-08-03 10:04:41
gp:AOqpTOFsstS86h29vDOcLqkHqFbl-daXjpBVpciRBiNvP_HghIv_QywH9ruT45mXbFp2BoYFH0djKTK0z2UgcDw,Deddi Adam,https://play-lh.googleusercontent.com/a/AATXAJw9Hm5fz8pUAgvVn6S3MU9n8-ySyKu1SSVFZb4R=mo,jika sudah buat tes tapi tidak tersimpan gimna cara y agar bisa ke buka kembali tes rapid y,5,0,1.1.33,2020-07-22 13:58:59,"Hi Jakizen , Kamu bisa mengirimkan permohonan data hasil JakCLM ke: Email dki@jakarta.go.id dengan subjek: Permohonan Hasil JakCLM. Untuk memudahkan pencarian data, mohon menuliskan: Nama Lengkap, Email, dan nomor HP yang kamu daftarkan di JakCLM yah. Mohon maaf atas ketidaknyamanannya, Terima kasih",2020-07-22 14:39:44
gp:AOqpTOF4_BjOGkeY3NRn72JgkoAvEZN_KjGRlOKIw1Bm6Uz986ATPEun75FJbYrvQ_2K3nKiJGBAkkP0BiaQ-rQ,Ardi Nurdiansyah,https://play-lh.googleusercontent.com/a-/AOh14GgLBFBw9F7sZVjBpRap4eZZOxDBszLvuEzyQo3R,"Keren, banyak informasi yang bermanfaat bagi saya. Kumplit, serasa menjelajah dimarketplace 😬👌",5,0,1.2.34,2021-11-04 18:31:04,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",2021-11-05 09:22:27
gp:AOqpTOGRZV3Nsbt60tqMULPdkjDF0FQUeOZILZ5tibnyd40ngTHks_XGbSkGzQ6IKZR0PkYheLcmXeCRPl6zZOg,Remsi manalu,https://play-lh.googleusercontent.com/a-/AOh14GjElq5k2txhwS63GLazfssSrwDulKXPR46OrvAoFw,"Aplikasi gak guna banget, masa mau vaksin 2 tidak bisa daftar. Masa nik ktp salah katanya padahal baru cek 2 hari lalu lokasi vaksin 😡😡😡",1,1,1.2.23,2021-08-18 16:45:52,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2021-08-19 09:23:42
gp:AOqpTOH1QVBqseLF87Nw5dCEZpw99cJ7BRhPXxwmVmvuTaPiv96nL5XEmmH7oMvqOve4s9ioUA4YQbHaR_OgzfY,Dewanto Pasya,https://play-lh.googleusercontent.com/a/AATXAJw6eG5qLKBv_Uro2sVV9U-eC0hEgBIgHBU3DV0w=mo,"Tolong ada admin nya, di aplikasi yg bisa komunikasi langsung bukan mesin. Jadi kalau mau usul dan saran serta kritik bisa langsung. Saya vaksin 24 Juni, kenapa vaksin kedua nya tgl 8 July, otomatis di isi oleh Jaki, padahal harusnya tgl 22 July or 28 hari kemudian",3,9,1.2.20,2021-06-30 09:12:06,,
gp:AOqpTOFUUlA2nBv5TpIKmAlRlZS06p_8503pP8Gwc27mMC8oaAfv13NSZ5RW8nUK_84bx7GWiJb7N3lWt3LStU4,saidina saher,https://play-lh.googleusercontent.com/a-/AOh14GjYVHwWdaNAhOeUuqeq0j1VD1gzDzojSKZQFINF,"Keren banget nih aplikasi, banyak feature dalam satu aplikasi, membangun Jakarta dalam genggaman.. 👍👍👍",5,0,1.1.34,2020-07-26 16:55:38,,
gp:AOqpTOFUNGlptDNYnWc-1SPhiffdEMHG9CmKeopfek8-rcWaC7lb_YbWBcEzHva0ngMFHq74EalMmN37j3xN6Fo,Ramadhan Tio saputra,https://play-lh.googleusercontent.com/a/AATXAJw_oB3YsQcr5xNQWJgTlxcpxochBG3_mFIlpOkD=mo,"Kalau kalian kesulitan daftar di aplikasi, langsung aja buka corona.jakarta.go.id lebih cepat",3,0,1.2.21,2021-07-09 01:26:14,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. #BF",2021-07-09 12:52:49
