userName,review,rating,date,Source
Dinda Restusari,Tiap mau daftar vaksin harus lewat jaki app tp stiap mau daftar selalu kuota penuh di semua dan disetiap tempat kan bingung jadinya apa yg salah gtu bkin emosi jdinya,1,2021-07-09 15:49:50,Google Play Store
Megi Anggara,"Aplikasi nya gimana sih, masak Kepulauan Riau ngak ada, jadi kalau mau ke Jakarta gimana ini, Kepulauan Riau aja ngak ada di provinsi nya. Mohon dong perbarui",1,2020-07-27 16:38:18,Google Play Store
Adam Fauzan,"Dari mana akurasinya ? Ngaco bener, saya tidak pernah kontak dengan pengidap maupun yg gejala. Saya tidak pernah menjadi bagian perawat pasien. Keseharian saya dirumah. Masa 38.37% dan disarakan dirumah.",1,2020-09-15 11:39:12,Google Play Store
Anissa Maudina,"Jak CLM nya tidak bisa diaskses, update nya terlalu lama ,segera diperbaiki ya,terima kasih",4,2020-07-23 13:40:57,Google Play Store
harini wulandari,Udah daftar vaksin tiba2 besoknya ga bisa d buka dengan alasan nik atau nama salah . Padahal jelas2 benar dan sesuai,2,2021-10-04 15:26:19,Google Play Store
Arif adiputro,Aplikasi ga jelas. Padahal udah diisi jujur tapi tetep aja hasilnya ga aman buat ke luar kota. Kalau gitu ga usah ada nih aplikasi habisin anggaran APBD aja.,1,2020-07-16 11:28:33,Google Play Store
Rokhim Harsoyo,"Sangat puas dengan adanya aplikasi jaki ini, sehingga masyarakat mudah untuk membuat keluhan dan laporan sesuai kebutuhan,...",5,2020-01-12 19:24:35,Google Play Store
rendita gondowati,Aplikasi ini tidak relevan & tidak akurat. Mohon dikembangkan.. Terima kasih.,1,2020-08-06 06:19:38,Google Play Store
Angga Dputra,"Disuruh download aps nya malah kgak tersedia tnggal nya atau kehabisan kuota,tolong untuk kebijakan nya!",1,2021-06-28 12:02:04,Google Play Store
Dede putra15,Aplikasi sangat bermanfaat simpel & Tidak ribet saya sudah vaksin melalui aplikasi ini buat kalian yg vaksin yuk daftar di jaki.,5,2021-08-24 15:09:11,Google Play Store
Moh. Amir Syarifuddin,Aplikasi yg luar biasa bagusnya. Bentuk birokrasi yang tanggap melayani rakyatnya. SEMOGA DAPAT DITIRU PROVINSI LAINNYA. Sudah melaporkan dua kali. Responnya sangaaat cepat,5,2021-10-31 19:33:44,Google Play Store
Vinia Dinitha,masalah koneksi terus.. padahal browsing dll lancar2 aja.....,2,2021-07-12 11:15:31,Google Play Store
Nur Annisa,"Kenapa suka gk bisa masuk ya kalau mau isi jaksurvei kadang suka gk konek SM lemot bngt responnya , tolong diperbaiki lagii",3,2021-09-03 09:58:02,Google Play Store
Indra Kusuma,"Aplikasi zolim gak berguna, Klo mau daftar vaksin di lokasi tertentu katanya harus via online di jaki. Lalu daftar online dan dapet quota awal sesuai jadwal tapi waktu pelaksanaan ternyata gak kebagian quota katanya harus antri dari subuh. Trus buat apa harus online dan ada pengaturan jadwal..? Klo cuma mau memperbanyak jumlah pendownload gak seharam itu bosss.! Yang ada banyak orang dipecat dari kantornya karena bolos vaksin yang pendaftaran onlinenya gak integrasi dgn petugas di lapangan..",1,2021-07-27 22:13:36,Google Play Store
Ikhal Karen,"Kepada admin Tolong aplikasi nya di perjelas kan dan kira kira dong kalo buat Aplikasi Jangan ngaco,kalo bisa buat pemerintah jangan tambah di persulit kan buat kami anak rantau,Bagi kami ini terlalu sulit baget,",1,2020-07-27 02:48:25,Google Play Store
Abdul Robby,"Udah vaksin pertama, trus udh dijadwalin buat vaksin kedua lewat sms, pas ke tempat disuruh daftar lg, pas daftar gabisa, kuota penuh, nyuruh vaksin gembar gembor sana sini, ehhh pas mau vaksin begini, coba sistem nya lebih dirapihin lagi, klo udh vaksin pertama tolong diarahin buat vaksin selanjutnya jangan didiemin doang, udh chat CS nya malah ga dibales bales padahal online, sial aku dighosting.",1,2021-08-12 23:36:30,Google Play Store
Zasiwa Zasiwa,"Kpda pigak JAKI, begitu di update kok untuk CLM nya ga ada lagi ya..sementara saya mah mau menggunakan untuk berangkat...tolong penjelasan penggunaannya",5,2020-07-23 15:17:41,Google Play Store
amariah Doang,"mau daftar vaksin , padahal no ktp bener , nama bener . masa dibilang ga sama . gabisa daftar .",1,2021-07-03 13:51:11,Google Play Store
CRYSTAL OPERA,Buat apa install tapi ngak ada kuota vaksin.. Ngak ada slot yang tersedia.. Payah..,1,2021-07-05 12:19:40,Google Play Store
keanu alvaro,"Ko setelah daftar,dan isi sesuai data kenapa selalu suruh daftar kembali tanggal 25 07 2020 dan pas saat daftar lagi ko ga bisa ya,mohon bantuan nya",3,2020-07-25 09:44:10,Google Play Store
Tri Hartini,Kenapa sy mau daftar vaksin ke2 ga bisa kuota selalu penuh.Aneh bgt apk pdhl sy daftar tengah malem dan sy cek juga kuota masi ada kenapa sy ga bisa daftar.Apa karna KTP sy ktp daerah lain bukan jakarta?Ya terus sy bikin surat domisili buat vaksin pertama itu buat apa klo skrng mau daftar dijaki ga bisa pake kto daerah.Terus kata ny klo kto daerah selain jakarta daftar 2 hari sblm vaksin.Ya gimana mau daftar kuota penuh mulu ngatur tanggal jadi ga bisa.Kalo niat ny mau jualan apk ga gini lah,1,2021-09-10 01:54:37,Google Play Store
Yusuf Raharjo,"Kenapa aplikasi ini sudah saya download kok tidak bisa di buka ya, .....saya spai 3 kali download 3 kali hapus karena tidak bisa di bula",1,2021-07-26 17:03:20,Google Play Store
Sargento Johan Manurung,"Aplikasi banyak bugs nya, loading terus server nya ga benar",1,2021-07-04 17:44:33,Google Play Store
Kiki Java,"Ga mau vaksin di paksa, gliran mau vaksin di persulit, di appnya harusnya ada pemberitahuan lokasi jangan asal pindah lokasi, giliran udah di datengin eh malah di persulit lagi, bner"" ga guna ngerjain orang doang",1,2021-08-20 10:30:37,Google Play Store
Budi Susanto,"Mau vaksin, daftar semua penuh. Cek di status kuota masih ada. Aplikasi nya ga berguna",1,2021-09-02 15:42:27,Google Play Store
Partono Partono,"Udah daftar online, udah antriannya lama, udah di print,eee suruh ngisi lg alhasil suruh ngantri lg , biarpun online kenyataan tetep antrian panjang",1,2021-07-09 13:43:49,Google Play Store
Yusman Septhian,Kacau ni aplikasi beneran apa cma modus ngambil data doang....parameter penilaiannya gak jelas..,1,2020-07-15 20:37:41,Google Play Store
Ningningnongnong Ningninggung,"Lhaaaa dilokasi jakbar ndak ada lokasi trmpat vaskin sama sekali🙄🙄🙄,,, hallooooooo? Bisakah klo penuh ttp tampilin lokasi2 tmpat vaksin, biar orang kya sya gak ribed cari lokasi vaksin! Percuma download gak nemu sma sekali apa yg dicari. Udh daftar ndak bisa, lokasi vaksin ndak ada.. ni aplikasi buat apa sih disediain menu daftar😏😏",1,2021-11-17 07:05:10,Google Play Store
iwan kurniawan,"Coba daftar vaksin pas pilih tanggal ga muncul 2 tgl nya, suruh pindah faskes, udah pindah faskes ke mana2 sama aja mentok di pilih tgl yg gak muncul 2, entah kenapa??",1,2021-06-25 08:10:25,Google Play Store
Faisal42 Official,"Ini amplikasi kenapa, setiap mau daftar kuota selalu penuh,,, Setiap tempat penuh smua...",1,2021-09-09 21:18:19,Google Play Store
shamba_ official,Kendalanya sama seperti yang lain Tidak bisa mendaftar Mending tidak usah suruh download aplikasinya kalau belum bisa di gunakan,1,2021-06-30 14:10:18,Google Play Store
Dina Pasaribu,Pas di download bisa eh pas mau daftar ga bisa2 server sibuk mulu nyoba dr siang di kantor smp malem dirumah gagal mulu,1,2020-07-22 20:52:24,Google Play Store
faiz ahmad,"Padahal saya baru ikut test rapid hasilnya negatif, giliran di jaki katanya beresiko. Ini app surveynya ngasal nebak2 doang. Gk akurat.",1,2020-08-06 05:57:37,Google Play Store
Horas purba,"Aplikasi sampah,masa setiap mau daftar selalu kuota penuh..",1,2021-09-16 13:54:30,Google Play Store
muhammad yusup,"Min maaf saya mau nanya,koq saya mau daftar vaksin ke 2 knp selalu ngga bisa ya,,NIK/nama saya tidak sesuai,padahal sudah benar ngga ada yg salah..mohon penjelasan'y",5,2021-07-27 20:23:39,Google Play Store
JOHNNYTKELING,"Aplikasi ruwet..keluhan sdh banyak dan tapi call center gak ada..jadi hanya nunggu 1 minggu lagi buat isi, jadi bego deh..sistem bilang A ya berarti A..keluhan tidak ada yg menanggapi😠",1,2020-07-21 18:10:47,Google Play Store
Winda Sri Rahayu,"Recomended 😘 sebagai warga Jakarta baru tau ada aplikasi sebagus ini. Awesome! Easy to use, paket kumplit terbantu banget.",5,2020-07-17 16:13:27,Google Play Store
yosep sambas,Semoga Pemerintah DKI tambah keren kerja nya. Cepat dan Tanggap yg hasil Optimal blm bekerja.,5,2020-04-05 22:00:40,Google Play Store
Kim she501,"Baru download, udah muter² doang lama bgt. Kuota masih banyak. Why?",1,2021-06-16 20:53:14,Google Play Store
Billy Ariefaudriyan,Bila aplikasi ini mudah dalam penggunaannya dan banyak manfaatnya terutama untuk anak belajar maka silakan di coba aplikasi JaKi ini,5,2020-07-21 19:39:01,Google Play Store
Imam Rendi,"Saya mau Instal Aplikasi Jaki - Jakarta Kini, tapi gak bisa"".. sinyalnya atau apa ya ?",5,2020-12-02 11:08:34,Google Play Store
dian indriawan,"Aplikasi ga guna. Cuma nyampah doang. Daftar ulang vaksinasi anak ke-2 ga bisa, kuota penuh mulu. Padahal di lokasi, smu 31 jakarta cukup sepi, udh ambil no antrian, udh ngantri lama, tp ditolak krn petugas minta print registrasi jaki. Hey.. ini kan vaksin ke 2 tinggal ikuti data vaksin pertama.. ikuti jadwal ajah... kok ribet amat lu.. Jadinya harus cari2 lokasi vaksinasi tanpa aplikasi jaki.. Di Smu 22 jakarta aman, tanpa aplikasi. Nyampah doang nih aplikasi.. Sumpah 👎👎👎👎👎",1,2021-08-18 09:25:38,Google Play Store
THORIF GEMA KALINGGA,Aplikasi masih memiliki bug di jakclm yaitu bug nginx/1.16 atau server not found,3,2020-07-23 07:55:07,Google Play Store
muhammad kevin,"Menurut saya dalam sistem pemberian vaksin alangkah baiknya dibuatkan no antrian sesuai jumlah vaksin yg ada, agar petugas ke amanan tdk pusing memikih siapa yg lebih dulu antri, banyak kejadian orang yg udah antri lama tapi tersalip atau yang baru datang sudah dipanggil terlebih dahulu.",1,2021-08-07 13:23:35,Google Play Store
Arsan Nudin,"Aplikasi ngk guna sekali, daftar online iya , pas datang daftar lagi aja ngantri hadeh",1,2021-07-12 10:20:57,Google Play Store
Satria Fandira,"Masih lama loading awal pas masuk, bukannya gak sabar tapi emang lama",3,2021-08-30 10:41:06,Google Play Store
Tya Lestary,Kenapa screening aku tidak bisa terunduh ya.harusnya ada tulisan untuk mengunduh.udh bolak balik coba g bisa2 pdhl jelas2 persyaratan untuk vaksin harus bawa print.nan screning,2,2021-08-23 23:57:04,Google Play Store
Tera Byte,"Tetep pas daftar directnya ke browser , ga penting jg aplikasi ini menuh²in perangkat aja . uninstal lah .",1,2021-09-29 20:47:19,Google Play Store
Imam Prasetia,Aplikasinya sangat mobile friendly terutama pas ngelakuin asesment lewat fitur jak clm keren banget ini emang aplikasi,5,2020-07-17 10:25:40,Google Play Store
Aan Aspriansyah,"Sangat membantu sekali dalam informasi tentang dki jakarta , maju terus aplikasi buatan anak bangsa,",5,2021-08-26 19:46:56,Google Play Store
Sarima Nababan,"Saya uda vaksin pertama lewat jaki , tp status saya si aplikasi ini tetap bluw vaksin ,alias masih merah . Jdi ya setiap saya mau daftar vaksin kedua , dapatya valsin pertama. Itu karena statusya saya di aplikasi ini blow vaksin, Padahal di peduli lindungi saya uda ijo . Jdiya bigung",2,2021-08-24 10:47:42,Google Play Store
Eko Yulianto,Sistem pengaduan yg mudah dan transparan.. semoga lebih baik,4,2019-12-31 19:22:10,Google Play Store
HERY AJAH CHANNEL,"Aplikasi gak bs dipake, mau daftar semua tempat penuh..",1,2021-09-06 21:46:36,Google Play Store
Firdaus,"Dipaksa ""JUJUR"", suhu aman 34.9 der., tidak berpergian, tidak ada kontak langsung ke ODP, tidak ada gejala tapi kenapa statusnya ""Tidak Aman"" ? Mohon segera klarifikasi",1,2020-07-15 19:39:16,Google Play Store
Geger Sunten,Dari kemarin mlm sampai skrng unduh hasil screening error mulu udh di coba puluhan kali,3,2021-07-02 15:34:04,Google Play Store
Ariez Faisal,Aplikasi dibuat untuk pencitraan doang ini kaga gunaa... Data dilapangan ga singkron dengan aplikasi..,1,2021-07-05 09:17:43,Google Play Store
Syeny Astuti,"Udah daftar vaksin lewat jaki , pas sampai lokasi vaksin ternyata saya belum terdaftar dan konfirmasi jaki eror . Status masih dalam penjadwalan selama 5 hari bahkan masih dalam penjadwalan padahal hari H sudah lewat .",1,2021-09-14 13:15:49,Google Play Store
Win family,"Aplikasi apa ini bos...........disuruh daftar vaksin pilih lokasi semua penuh..........ngabisi anggaran aja ini aplikasi......bergunanya dimana..........tolong pak gubernur di cek kinerja staf anda.............jangan asal buat aplikasi.begitu banyak pegawai pemda apa gak ada yg liat aplikasi ini bisa apa nggak di pakai?....pantesan puskesmas banyak kerumunan orang mau vaksin,ternyata aplikasinya hanya penggembira doang biar di bilang keren........",1,2021-07-06 23:54:11,Google Play Store
Susanna Supratmi,Jakarta kini kenapa hujan baru sedikit Inikan sudah bulan oktober. Tapi sudah banjir tolong diperbaiki saluran air. Supaya gak kebanjiran.,4,2020-10-20 13:26:40,Google Play Store
Bahtiar Tiar,"Aplikasinya bagus, tampilan dan menu mudah dipahami",5,2020-08-25 15:32:48,Google Play Store
Amir Ullah,Ini aplikasi jaki buat apaan kita bertanya di aplikasi tapi gak pernah di bales cuma on doang payah.kita mau tanya itu soalnya banyak sekali kecurangan tapi payah sekali aplikasi ini,1,2021-08-08 20:39:57,Google Play Store
Fadhil Irvan Pratama,"Maaf tiba-tiba akun saya logout sendiri, dulu registrasi lewat no hp dan sudah vaksin. Sekarang malah tidak tersedia login lewat no hp. Dan besok jadwal saya VAKSIN.",1,2021-08-05 20:09:42,Google Play Store
Robi Umar said,Perbaiki sistem bongkar muat buah di pasar angke Sangat mengganggu ketika ada bongkar muatan buah selalu menghalangi jalan. Seharus jalan itu khusus untuk pengendara motor dan untuk pembongkaran buah lebih baik dilakukan malam hari jangan pagi hari. Sangat menggangu aktivitas saat dilakukan pagi hari menyebabkan kemacetan yang sangat lama..,2,2021-09-30 08:54:58,Google Play Store
siswanto,"Knp aplikasi mrt,tje masih terpisah dg aplikasinya Lebih baik ini sudah incloud semuanya tanpa harus beda aplikasi,klo memang sudah smart",4,2021-03-05 08:45:11,Google Play Store
barokah elektrik,Makasih jaki. Aplikasi ini sangat membantu saya...keren. Lo udah vaksin dimana pun di wilayah Jakarta . Pasti terdaftar disini. Dan bisa download sertfikatnya,5,2021-07-18 22:35:51,Google Play Store
Bayu Purbo Asmoro,"mohon penjelasanya, saya membaca ulasan"" yang dibawah rata rata dapat nilai skor 38. Saya juga mencoba nilainya sama. Develop JAKI, mohon diperbaiki lagi aplikasinya, saya ikut rapid tes hasil negatif, karantina mandiri 2 minggu, selama 4 bulan saya cuma ada dirumah. Apakah JAKI ini lebih akurat dari tes medis sehingga bisa langsung menerka orang Tidak Aman untuk bepergian ke DKI berdasar survey dari developer JAKI?",2,2020-07-16 11:56:52,Google Play Store
Aery F,"Sering error, sudah menanyakan ke cs jaki tapi gaada respon.",1,2021-08-12 07:35:40,Google Play Store
Nando Chandra,"Aplikasi pemerintah paling tidak bagus/baik untuk mendaftar vaksin saja mau cari lokasi vaksin semua wilayah penuh gak ada kuota gak Masuk akal sehat,mendingan gak usah vaksin tunggu tunggu sepi,kalau datang langsung walk langsung takut berkumpul malas ni Rekomendasi 👎",1,2021-07-07 15:43:03,Google Play Store
Juli Arni,"Mempermudah vaksin, ga ribet isi form lagi. Sudah daftar , screening d aplikasi tinggal tunjukan k feskes d lokasi vaksin, langsung .mantap !!",5,2021-07-24 12:36:46,Google Play Store
Agustinus Agung,"Semua sehat, diisi riil sesuai kondisi dan bagus koq clm ngga lolos... Konyol.",1,2020-07-16 02:59:49,Google Play Store
Ade Setiawan,"Tolong diperbaiki, masih terjadi eror saat log in dengan email",5,2020-04-22 00:40:45,Google Play Store
Muammar Irsyad,Aplikasi yang sangat mewakili kebutuhan masyarakat Jakarta. Penggunaan yang sangat user friendly dan sangat bermanfaat. Terima Kasih Pemprov DKI Jakarta :))),5,2020-07-27 13:46:28,Google Play Store
Supri Hadi,"wah bagus sekali, wifi diaerah pejaten barat 2 rw 8, sinyalnya kenceng ngebantu sekali anak2 pada belajar online",5,2021-09-26 11:55:36,Google Play Store
Daffa Pramatha Ramadhan,Pak/Bu tolong banget disosialisasikan kepada pengguna untuk ga sembarangan sebar data pribadi. Karena banyak banget saya liat laporan publik tapi KK/NIK/KTP difoto begitu aja dan di share begitu aja ke publik. Mohon juga kepada bapak ibu langsung hapus laporannya atau membuat laporan itu menjadi pribadi. Terimakasih.,4,2021-07-21 21:08:39,Google Play Store
Yayas Tara balaga,Tidak semua warga punya dan bisa pake android. Bisnis baru..... Naik ke playstore,2,2020-07-16 00:26:45,Google Play Store
Harkam Maulana,Aplikasi bagus tapi masih bnyk bug. Sering² pembaruan agar aplikasi ini sempurna & bermanfaat 100% untuk masyarakat,5,2020-04-02 18:28:50,Google Play Store
s taufik,"Bagus banyak berita seputar covid. Hanya mau tanya, di tes Clm 26 Juli 2020 saya hasilnya Resiko ringan, padahal hasil rapid di RS hasilnya non reaktif ?",5,2020-07-27 00:44:15,Google Play Store
Sutrisno Sutrisno,Tolong dong diperbaiki unt jaksurvey karena Uda 2 hari tidak bisa isi survey yg Taspen kelurahan padahal Uda ganti hp dan email masih aja tidak ada.,3,2020-12-10 05:31:25,Google Play Store
Aba Memi,"Hai min, ini knp ya status vaksin sy masih dalam penjadwalan padahal sudah satu minggu. Sedangkan adik sy yg daftarnya bersamaan sdh dikonfirmasi.",3,2021-08-31 08:20:01,Google Play Store
Retno Kyla,Aplikasiny kurang respon...jaksurvei dan jakISPU tdk bs di buka. Gmn neh solusinya,2,2019-12-20 08:43:18,Google Play Store
nanang aryw,Min .....konfirm email-nya mana....emang lama gitu ya.....masa mau daftar aja susah sekali dapat email konfirm nya....tolong di perbaiki lagi,5,2021-05-11 11:23:11,Google Play Store
Rangga Saputra,"Bingung birokrasi Indonesia, mengaku sudah online tapi pelaksanaan offline. Untuk apa atur jadwal vaksin kalau di TKP nya ternyata harus ambil nomor antrian ? Kerja ga bisa sembarangan ijin ! Sediakan petugas yang smart jangan hanya mau uangnya aja tapi ketika di tanya di lempar kebagian lain atau jawabannya merendahkan. Mereka juga cuma duduk, ngobrol, ngemil. Percuma petugas banyak tapi ga ada fungsinya.",1,2021-07-23 10:20:27,Google Play Store
Human_live,Sumpah ni apk banyak ngebug tolong di perbaiki kalo ga mau di rate 1 tulull,1,2020-07-21 22:17:00,Google Play Store
Arch Mikael,Aplikasi error ga bs daftar vaksin. Cape2in nulis nik ktp dan nama lengkap.. Error mulu 👎👎👎 Aplikasi n it ga guna.,1,2021-10-01 18:25:14,Google Play Store
